collection,judge,budget_full_eq,eps,method,draw,pilot,v_pilot,v_pilot_ref,slack_pilot,n_queries,cand
trec-covid,rr,30,0.01,uniform_nz,20,1621,0.9430882163481316,0.314095198000517,0.10960256381270957,50,1
trec-covid,rr,30,0.01,weighted,20,1621,0.314095198000517,0.314095198000517,0.10960256381270957,50,1
trec-covid,rr,30,0.01,active_judge,20,1621,0.6983390335462761,0.314095198000517,0.10960256381270957,50,1
trec-covid,rr,30,0.01,strat_pilot,20,1621,0.31945144196891756,0.314095198000517,0.10960256381270957,50,1
trec-covid,rr,30,0.01,weighted_cv,20,1621,0.12371174451818501,0.314095198000517,0.10960256381270957,50,1
trec-covid,rr,30,0.01,active_cv,20,1621,0.1345901797688663,0.314095198000517,0.10960256381270957,50,1
trec-covid,rr,30,0.01,weighted_cvl,20,1621,0.314095198000517,0.314095198000517,0.10960256381270957,50,1
trec-covid,rr,30,0.01,uniform,21,1671,1.1753069628240798,0.35823403049567054,0.10234007706654956,50,1
trec-covid,rr,30,0.01,uniform_nz,21,1671,0.684239150744224,0.35823403049567054,0.10234007706654956,50,1
trec-covid,rr,30,0.01,weighted,21,1671,0.35823403049567054,0.35823403049567054,0.10234007706654956,50,1
trec-covid,rr,30,0.01,active_judge,21,1671,0.794931231649384,0.35823403049567054,0.10234007706654956,50,1
trec-covid,rr,30,0.01,strat_pilot,21,1671,0.3726114521369742,0.35823403049567054,0.10234007706654956,50,1
trec-covid,rr,30,0.01,weighted_cv,21,1671,0.14703668244281903,0.35823403049567054,0.10234007706654956,50,1
trec-covid,rr,30,0.01,active_cv,21,1671,0.18033213860258498,0.35823403049567054,0.10234007706654956,50,1
trec-covid,rr,30,0.01,weighted_cvl,21,1671,0.32977121735585113,0.35823403049567054,0.10234007706654956,50,1
trec-covid,rr,30,0.01,uniform,22,1626,2.721033445519181,0.31637862512022263,0.0843832147323057,50,1
trec-covid,rr,30,0.01,uniform_nz,22,1626,1.3065577768214969,0.31637862512022263,0.0843832147323057,50,1
trec-covid,rr,30,0.01,weighted,22,1626,0.31637862512022263,0.31637862512022263,0.0843832147323057,50,1
trec-covid,rr,30,0.01,active_judge,22,1626,0.741805681620646,0.31637862512022263,0.0843832147323057,50,1
trec-covid,rr,30,0.01,strat_pilot,22,1626,0.31724957156719913,0.31637862512022263,0.0843832147323057,50,1
trec-covid,rr,30,0.01,weighted_cv,22,1626,0.13254647561840766,0.31637862512022263,0.0843832147323057,50,1
trec-covid,rr,30,0.01,active_cv,22,1626,0.1898305808042351,0.31637862512022263,0.0843832147323057,50,1
trec-covid,rr,30,0.01,weighted_cvl,22,1626,0.31637862512022263,0.31637862512022263,0.0843832147323057,50,1
trec-covid,rr,30,0.01,uniform,23,1667,0.7519812695012129,0.31589201243776305,0.04047194718368997,50,1
trec-covid,rr,30,0.01,uniform_nz,23,1667,0.465706186740846,0.31589201243776305,0.04047194718368997,50,1
